accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.04,-0.24,0.97,20.15,10.12,-4.49
0.03,-0.23,0.96,19.19,13.02,-5.68
0.02,-0.23,0.97,20.61,6.87,-4.12
0.04,-0.23,0.99,21.04,4.5,-3.05
0.04,-0.22,0.99,20.14,2.89,-2.89
0.04,-0.21,1.03,16.73,-1.27,-3.05
0.03,-0.2,1.02,14.18,0.5,-4.09
0.04,-0.2,1.02,11.88,-0.29,-3.74
0.04,-0.18,1.03,10.32,-0.52,-3.08
0.05,-0.18,1.01,9.42,0.21,-1.95
0.04,-0.19,1.02,8.08,1.21,-1.5
0.03,-0.2,1.01,7.62,2.69,-1.63
0.02,-0.2,1.01,7.5,2.96,-1.91
0.02,-0.2,1.02,8.43,1.18,-2.37
0.01,-0.21,1.01,9.42,-1.07,-2.56
0.01,-0.21,1.02,8.76,-5.08,-2.58
0.03,-0.2,1.01,9.92,-5.28,-1.56
0.01,-0.2,1.02,10.12,-6.4,-2.09
0.02,-0.19,1.03,8.17,-5.71,-3.04
0.03,-0.18,1.06,5.5,-6.15,-3.48
0.04,-0.18,1.03,4.27,-6.14,-3.34
0.05,-0.19,1.01,4.35,-4.18,-3.07
-0.07,-0.38,1.01,6.41,-2.7,0.09
0.04,-0.18,0.98,7.02,1.08,-2.37
0.06,-0.19,0.98,5.92,2.7,-1.83
0.05,-0.17,1.0,5.82,4.35,-1.86
0.02,-0.18,0.99,7.22,1.47,-3.15
0.05,-0.17,1.01,5.48,-1.4,-2.15
0.06,-0.16,0.99,6.58,-0.06,-0.99
0.05,-0.16,0.98,8.52,2.63,-1.48
0.05,-0.15,1.02,7.51,2.46,-0.72
0.05,-0.15,1.01,8.06,0.15,-0.14
0.04,-0.16,1.01,7.83,-1.45,-0.29
0.06,-0.15,0.99,7.59,0.4,0.27
0.05,-0.16,1.02,5.34,1.18,0.08
0.06,-0.15,0.99,5.21,4.6,0.32
0.06,-0.16,0.98,5.47,5.51,0.79
0.04,-0.15,1.0,6.4,3.11,1.94
0.04,-0.15,0.99,6.2,2.89,2.06
0.03,-0.15,0.99,6.35,5.31,1.19
0.05,-0.15,0.99,5.53,7.47,1.02
0.02,-0.14,0.99,5.3,6.23,0.38
0.04,-0.15,0.99,4.61,10.26,0.0
0.04,-0.15,1.0,5.85,12.6,0.67
-0.01,-0.14,1.04,3.8,8.18,1.31
0.0,-0.15,1.02,4.9,8.34,-1.13
0.02,-0.14,1.01,4.69,7.74,-1.33
0.01,-0.15,1.03,5.01,4.6,-0.89
0.02,-0.15,1.03,4.75,-0.5,0.35
0.02,-0.15,0.99,6.82,-2.75,1.05
0.02,-0.14,0.98,8.92,-1.86,1.51
0.02,-0.13,0.99,9.95,-1.83,1.59
0.0,-0.13,1.01,8.96,-2.49,0.44
0.01,-0.12,1.03,6.52,-1.76,-0.31
0.04,-0.12,1.0,5.47,0.15,-0.26
0.03,-0.12,1.02,4.98,-1.69,1.25
0.01,-0.12,0.99,6.81,-1.71,1.13
0.01,-0.12,0.99,6.05,0.63,0.76
-0.0,-0.12,1.0,7.11,1.4,0.0
-0.03,-0.12,1.03,5.69,-2.63,-0.99
-0.02,-0.12,1.01,5.05,-6.61,-1.83
-0.01,-0.13,1.0,4.11,-6.38,-2.44
0.02,-0.13,0.98,3.57,-5.39,-2.6
0.05,-0.12,0.93,6.6,-2.31,-1.48
0.02,-0.12,0.95,7.33,-3.01,-2.58
0.02,-0.11,0.95,10.34,-2.21,-2.09
0.01,-0.11,0.99,8.93,-3.15,-3.65
0.02,-0.11,0.98,8.61,-1.62,-4.87
0.04,-0.11,0.98,8.03,-2.49,-4.02
0.03,-0.11,1.0,6.9,-6.37,-2.66
0.05,-0.1,1.01,6.84,-4.18,-1.65
0.03,-0.1,1.05,3.82,-2.17,-2.67
-0.01,-0.09,1.01,5.63,-0.66,-5.39
-0.02,-0.08,1.04,4.67,-3.92,-7.83
-0.02,-0.08,1.08,1.94,-10.96,-8.95
0.03,-0.09,1.0,3.25,-11.6,-8.49
0.06,-0.1,0.98,6.11,-13.04,-6.64
0.08,-0.11,0.98,8.85,-12.03,-4.95
0.07,-0.1,1.0,8.06,-13.01,-4.29
0.07,-0.1,0.99,9.11,-9.47,-3.54
0.05,-0.09,1.0,9.31,-7.02,-4.43
0.06,-0.1,1.01,9.56,-4.82,-5.51
0.06,-0.09,1.03,8.2,-1.68,-3.11
0.06,-0.09,0.99,8.76,0.85,-1.53
0.07,-0.08,1.0,10.52,4.27,-0.35
0.05,-0.07,1.02,11.27,5.77,0.29
-0.0,-0.06,1.1,8.9,2.47,-1.34
0.02,-0.05,1.07,8.44,3.1,-3.48
0.03,-0.08,1.09,5.79,0.17,-3.37
0.06,-0.07,1.05,4.75,-3.31,-1.02
0.04,-0.07,1.05,5.5,-4.24,-0.64
0.05,-0.06,1.04,3.79,-0.61,-1.33
0.06,-0.06,1.05,3.51,3.16,-2.15
0.05,-0.06,1.05,2.12,-0.41,-1.69
0.06,-0.06,1.05,2.03,-4.05,-0.64
0.08,-0.05,1.05,-0.05,-3.11,0.7
0.09,-0.06,1.01,0.29,1.62,1.63
0.09,-0.07,1.01,-0.64,4.92,2.41
0.06,-0.07,1.05,-2.35,1.47,3.02
0.07,-0.07,1.01,-2.18,3.94,3.13
0.04,-0.07,1.03,-3.42,3.68,2.23
0.08,-0.07,1.0,-3.18,6.82,2.84
0.04,-0.07,1.03,-4.11,2.99,2.69
0.04,-0.07,1.02,-5.19,0.02,2.4
0.04,-0.08,1.01,-4.08,3.05,4.21
0.02,-0.07,1.06,-9.01,0.56,1.31
0.03,-0.07,1.0,-6.2,2.64,-0.15
0.05,-0.07,1.01,-3.05,2.95,1.68
0.03,-0.08,1.06,-5.42,-1.18,1.36
0.03,-0.08,1.05,-9.37,2.73,0.31
0.02,-0.08,0.97,-5.83,-0.63,0.08
0.04,-0.09,0.96,-1.68,-1.48,-0.64
0.03,-0.09,0.99,-0.56,-0.99,-1.51
0.04,-0.09,0.98,-0.63,0.43,-1.07
0.05,-0.08,0.97,1.62,3.82,-0.08
0.04,-0.08,0.98,2.4,2.93,1.79
0.03,-0.08,1.04,-0.93,3.34,1.27
0.01,-0.07,1.04,-1.37,-0.12,1.13
0.03,-0.08,1.04,-3.5,-0.46,0.21
0.05,-0.08,0.99,-1.13,0.99,1.39
0.03,-0.08,1.0,0.78,3.13,0.58
0.0,-0.08,1.03,-0.9,2.09,-0.76
0.02,-0.08,1.03,-2.9,3.25,-2.2
0.04,-0.08,1.01,-4.66,10.05,21.51
0.03,-0.07,1.02,-0.05,-2.03,-0.41
0.04,-0.08,1.01,1.97,-2.41,-0.47
0.04,-0.07,1.0,2.15,2.56,-1.3
0.04,-0.07,1.0,3.05,7.1,-1.45
0.03,-0.07,1.05,1.42,10.26,-2.55
0.07,-0.06,1.0,0.84,17.48,-0.89
0.04,-0.07,1.06,-5.77,25.13,-2.02
0.0,-0.08,1.09,-7.79,23.04,-1.04
-0.01,-0.07,1.05,-9.08,21.19,-1.4
-0.02,-0.08,1.06,-11.15,14.03,-2.38
0.01,-0.09,1.01,-9.15,10.12,-1.47
