time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.05,0.14,1.02,1.83,1.76,-3.11
3.3333333333333333e-06,-0.04,0.15,1.04,1.85,4.15,-4.52
6.666666666666667e-06,-0.06,0.18,1.1,-0.81,-0.35,-3.57
9.999999999999999e-06,-0.04,0.2,1.11,-6.17,0.78,-5.08
1.3333333333333333e-05,-0.05,0.19,1.09,-8.73,-0.32,-5.76
1.6666666666666667e-05,-0.03,0.16,1.01,-9.19,1.73,-7.97
2e-05,-0.05,0.15,0.98,-7.76,-2.2,-8.49
2.3333333333333336e-05,-0.04,0.13,0.95,-4.0,-5.89,-7.57
2.666666666666667e-05,-0.07,0.11,0.93,2.47,-12.89,-6.06
3.0000000000000004e-05,-0.07,0.12,0.98,6.81,-16.27,-7.08
3.3333333333333335e-05,-0.07,0.13,0.97,11.3,-17.74,-8.93
3.6666666666666666e-05,-0.12,0.11,0.94,21.25,-24.24,-11.71
3.9999999999999996e-05,-0.18,0.05,0.95,38.72,-33.86,-14.95
4.333333333333333e-05,-0.08,0.13,0.87,43.24,-28.38,-25.07
4.666666666666666e-05,-0.09,0.22,1.2,24.44,-33.25,-28.72
4.999999999999999e-05,0.03,0.23,1.13,9.02,-24.23,-29.56
5.333333333333332e-05,0.09,0.24,1.07,-2.32,-26.73,-24.67
5.666666666666665e-05,0.16,0.21,1.02,-8.85,-20.81,-18.55
5.999999999999998e-05,0.2,0.19,0.94,-10.61,-1.19,-17.63
6.333333333333332e-05,0.18,0.18,0.95,-10.09,9.01,-13.97
6.666666666666666e-05,0.09,0.16,0.99,-10.41,11.07,-11.8
7e-05,0.02,0.16,1.02,-9.22,7.04,-11.48
7.333333333333333e-05,-0.03,0.14,1.0,-6.85,-1.51,-11.91
7.666666666666667e-05,-0.04,0.16,1.07,-9.07,-11.13,-12.76
8e-05,0.0,0.17,1.04,-11.36,-13.68,-15.21
8.333333333333334e-05,0.04,0.18,1.06,-12.64,-13.47,-16.27
8.666666666666668e-05,0.1,0.15,1.01,-10.2,-8.89,-14.9
9.000000000000002e-05,0.1,0.15,1.01,-7.89,-7.15,-11.13
9.333333333333336e-05,0.11,0.17,1.0,-7.59,-2.95,-10.34
9.66666666666667e-05,0.13,0.18,1.0,-9.3,3.92,-9.65
0.00010000000000000003,0.11,0.18,1.02,-11.13,8.55,-9.42
0.00010333333333333337,0.1,0.17,1.02,-13.1,9.59,-6.32
0.00010666666666666671,0.09,0.15,0.98,-10.73,9.11,-3.5
0.00011000000000000004,0.08,0.13,0.95,-7.69,5.74,-0.6
0.00011333333333333338,0.04,0.16,1.01,-8.41,3.25,-0.05
0.00011666666666666672,0.03,0.14,0.98,-5.76,6.08,-3.15
0.00012000000000000006,0.03,0.14,0.97,-2.76,4.5,-2.81
0.0001233333333333334,0.05,0.16,1.04,-4.78,4.0,-2.06
0.00012666666666666672,0.05,0.16,1.04,-5.25,1.91,-0.73
0.00013000000000000004,0.03,0.15,1.01,-4.84,0.87,-1.31
0.00013333333333333337,0.04,0.15,1.01,-3.85,-0.78,-0.61
0.0001366666666666667,0.05,0.15,1.0,-3.79,-0.82,-0.52
0.00014000000000000001,0.06,0.15,0.99,-2.84,0.21,-0.7
0.00014333333333333334,0.09,0.16,1.0,-4.52,6.38,-0.53
0.00014666666666666666,0.08,0.16,1.01,-5.68,9.5,-0.31
0.00015,0.07,0.14,1.0,-5.13,6.26,3.07
0.0001533333333333333,0.05,0.15,1.01,-5.33,2.09,3.73
0.00015666666666666663,0.02,0.14,1.03,-5.19,-2.27,4.2
0.00015999999999999996,0.06,0.14,1.01,-4.03,-0.69,4.17
0.00016333333333333328,0.06,0.13,1.04,-3.94,2.52,3.33
0.0001666666666666666,0.04,0.13,1.03,-3.02,4.24,2.93
0.00016999999999999993,0.06,0.13,1.03,-3.13,6.79,4.0
0.00017333333333333325,0.04,0.13,1.04,-3.27,7.77,2.99
0.00017666666666666658,0.0,0.15,1.08,-6.53,6.99,1.92
0.0001799999999999999,0.01,0.15,1.09,-7.13,3.04,2.6
0.00018333333333333323,-0.0,0.13,1.03,-4.24,-0.58,3.36
0.00018666666666666655,0.02,0.12,0.99,-0.85,0.29,2.67
0.00018999999999999987,0.01,0.09,0.96,3.5,-1.45,2.72
0.0001933333333333332,0.03,0.09,0.96,7.79,-2.4,3.31
0.00019666666666666652,0.02,0.12,0.94,14.2,0.84,4.15
0.00019999999999999985,0.04,0.09,0.91,23.59,3.56,3.22
0.00020333333333333317,0.05,0.05,0.85,40.21,11.45,3.33
0.0002066666666666665,0.02,0.1,0.89,50.98,8.08,2.11
0.00020999999999999982,0.1,0.11,0.89,67.44,13.45,13.4
0.00021333333333333314,0.05,0.24,1.03,43.97,15.5,8.67
0.00021666666666666647,-0.02,0.25,1.17,23.04,10.81,6.95
0.0002199999999999998,-0.04,0.22,1.14,6.9,8.9,2.72
0.00022333333333333311,-0.02,0.2,1.04,0.18,8.85,-0.5
0.00022666666666666644,0.0,0.18,1.01,-0.56,1.91,1.22
0.00022999999999999976,0.04,0.22,1.01,1.16,9.53,0.89
0.0002333333333333331,0.0,0.2,1.04,-3.83,6.32,1.5
0.0002366666666666664,-0.04,0.24,1.09,-8.76,-0.75,3.08
0.00023999999999999974,-0.01,0.22,1.09,-15.37,-1.63,1.85
0.00024333333333333306,-0.01,0.21,1.05,-19.16,-4.44,2.9
0.0002466666666666664,0.03,0.18,1.0,-19.21,3.1,0.99
0.00024999999999999973,-0.04,0.18,1.01,-18.44,-0.75,0.95
0.00025333333333333306,-0.04,0.18,1.03,-21.74,-0.98,-1.04
0.0002566666666666664,-0.02,0.18,1.04,-23.31,2.08,-2.79
0.0002599999999999997,0.02,0.16,1.0,-22.66,2.31,-1.45
0.00026333333333333303,-0.01,0.16,1.03,-24.2,-1.34,-0.63
0.00026666666666666635,-0.03,0.16,1.04,-26.6,-8.79,1.04
0.0002699999999999997,0.04,0.14,0.97,-22.37,-6.21,3.25
0.000273333333333333,0.03,0.14,1.0,-24.99,0.85,1.04
0.0002766666666666663,-0.01,0.15,1.03,-29.95,6.53,-3.69
0.00027999999999999965,-0.03,0.16,1.1,-40.5,10.38,-7.59
0.000283333333333333,0.0,0.13,0.98,-35.28,6.21,-3.56
0.0002866666666666663,-0.01,0.08,0.92,-24.99,-3.74,1.05
0.0002899999999999996,0.03,0.07,0.93,-16.08,-2.78,3.33
0.00029333333333333295,0.05,0.09,0.97,-11.48,3.63,4.24
0.00029666666666666627,-0.03,0.09,0.99,-11.11,6.38,0.82
0.0002999999999999996,-0.05,0.1,1.02,-9.76,3.05,0.12
0.0003033333333333329,-0.02,0.08,1.0,-6.82,0.26,1.69
0.00030666666666666624,-0.02,0.09,1.03,-6.06,-2.32,3.04
0.00030999999999999957,-0.01,0.08,1.0,-3.56,-5.77,5.53
0.0003133333333333329,-0.01,0.07,0.96,0.37,-4.18,5.04
0.0003166666666666662,-0.02,0.09,0.97,2.43,-0.32,3.08
0.00031999999999999954,-0.06,0.1,1.01,2.26,-0.63,-1.08
0.00032333333333333286,-0.03,0.11,1.01,0.12,-5.19,-0.49
0.0003266666666666662,-0.02,0.12,1.04,-2.78,-11.42,0.38
0.0003299999999999995,0.03,0.11,1.02,-5.34,-7.45,0.05
0.00033333333333333283,0.03,0.12,1.01,-7.31,-6.06,-0.05
0.00033666666666666616,0.02,0.11,1.0,-7.47,-6.43,-0.34
0.0003399999999999995,0.02,0.1,1.03,-8.75,-6.78,-1.54
