time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.11,0.28,0.96,0.66,-6.89,6.56
3.3333333333333333e-06,0.12,0.28,0.96,1.15,-12.09,7.05
6.666666666666667e-06,0.13,0.29,0.97,0.29,-15.94,2.24
9.999999999999999e-06,0.17,0.3,0.91,0.52,-13.07,4.63
1.3333333333333333e-05,0.2,0.29,0.94,1.91,-10.72,5.68
1.6666666666666667e-05,0.13,0.26,0.97,2.0,-7.24,4.05
2e-05,0.18,0.29,0.92,1.21,8.17,1.33
2.3333333333333336e-05,0.14,0.27,0.94,2.72,11.1,-0.44
2.666666666666667e-05,0.02,0.4,1.05,0.92,0.08,0.09
3.0000000000000004e-05,0.15,0.27,0.96,-0.18,-3.71,-0.64
3.3333333333333335e-05,0.18,0.29,0.96,-1.57,1.34,0.78
3.6666666666666666e-05,0.2,0.23,0.93,0.82,4.44,1.15
3.9999999999999996e-05,0.2,0.3,0.96,1.25,6.63,0.87
4.333333333333333e-05,0.19,0.31,0.97,2.0,8.6,1.36
4.666666666666666e-05,0.16,0.31,0.98,3.56,5.4,3.94
4.999999999999999e-05,0.18,0.26,0.96,4.02,6.26,3.68
5.333333333333332e-05,0.13,0.29,0.99,2.73,-2.08,5.45
5.666666666666665e-05,0.17,0.31,0.97,2.67,0.66,5.53
5.999999999999998e-05,0.19,0.31,0.98,0.08,2.24,4.95
6.333333333333332e-05,0.16,0.31,1.01,-1.54,1.98,4.35
6.666666666666666e-05,0.17,0.31,0.99,-2.27,1.73,5.97
7e-05,0.17,0.3,0.98,-2.93,3.34,6.56
7.333333333333333e-05,0.15,0.31,0.98,-4.6,4.53,4.49
7.666666666666667e-05,0.15,0.3,0.98,-5.13,2.34,4.9
8e-05,0.15,0.31,0.96,-5.25,1.66,4.21
8.333333333333334e-05,0.15,0.3,0.97,-3.98,-4.43,6.24
8.666666666666668e-05,0.15,0.3,0.96,-2.06,-7.18,8.41
9.000000000000002e-05,0.16,0.3,0.95,-1.47,-9.92,9.62
9.333333333333336e-05,0.17,0.28,0.92,1.86,-9.71,10.82
9.66666666666667e-05,0.17,0.28,0.92,1.76,-2.6,6.35
0.00010000000000000003,0.15,0.27,0.9,3.31,2.61,4.24
0.00010333333333333337,0.08,0.26,0.93,5.76,2.89,0.75
0.00010666666666666671,0.08,0.29,0.96,7.66,-4.78,1.34
0.00011000000000000004,0.14,0.3,0.99,5.86,-7.04,2.2
0.00011333333333333338,0.14,0.3,0.98,5.04,-9.53,4.61
0.00011666666666666672,0.15,0.3,0.99,0.32,-4.61,3.16
0.00012000000000000006,0.17,0.31,1.02,-6.76,2.61,0.29
0.0001233333333333334,0.15,0.28,0.96,-6.67,3.33,-0.21
0.00012666666666666672,0.13,0.27,0.97,-5.04,-1.51,-0.43
0.00013000000000000004,0.1,0.28,0.98,-3.62,-10.31,-0.08
0.00013333333333333337,0.14,0.27,0.94,-1.79,-15.51,1.22
0.0001366666666666667,0.16,0.27,0.94,-0.05,-12.78,-0.12
0.00014000000000000001,0.16,0.28,0.95,0.11,-11.69,-1.77
0.00014333333333333334,0.19,0.29,0.97,-1.59,-10.78,-3.77
0.00014666666666666666,0.2,0.3,0.98,-3.97,-7.76,-2.2
0.00015,0.21,0.3,0.97,-5.39,-5.21,-1.89
0.0001533333333333333,0.22,0.29,0.96,-6.78,-1.08,-2.44
0.00015666666666666663,0.21,0.29,0.96,-6.31,-2.06,-1.11
0.00015999999999999996,0.21,0.28,0.95,-5.71,-4.27,-0.09
0.00016333333333333328,0.2,0.28,0.92,-4.09,-3.82,0.27
0.0001666666666666666,0.21,0.29,0.94,-4.31,-1.85,-0.23
0.00016999999999999993,0.21,0.3,0.95,-5.3,-1.27,0.23
0.00017333333333333325,0.21,0.28,0.95,-4.02,-1.11,-0.09
0.00017666666666666658,0.2,0.28,0.95,-2.05,-6.02,2.76
0.0001799999999999999,0.24,0.27,0.93,0.18,-4.12,3.69
0.00018333333333333323,0.22,0.28,0.94,1.3,-2.92,5.39
0.00018666666666666655,0.21,0.29,0.97,0.23,-0.21,5.66
0.00018999999999999987,0.19,0.29,0.99,-1.05,1.98,4.2
0.0001933333333333332,0.17,0.29,1.01,-2.56,1.54,2.76
0.00019666666666666652,0.2,0.3,1.02,-5.57,1.69,3.59
0.00019999999999999985,0.22,0.3,1.02,-8.99,5.48,3.47
0.00020333333333333317,0.19,0.3,1.02,-11.85,8.23,2.92
0.0002066666666666665,0.18,0.28,0.99,-10.49,3.13,3.94
0.00020999999999999982,0.18,0.26,0.97,-9.92,3.1,2.76
0.00021333333333333314,0.21,0.27,0.96,-7.89,6.35,2.56
0.00021666666666666647,0.17,0.26,0.97,-6.81,0.84,2.99
0.0002199999999999998,0.2,0.28,0.98,-8.67,2.31,4.34
0.00022333333333333311,0.2,0.27,0.98,-10.24,3.62,4.27
0.00022666666666666644,0.15,0.26,0.98,-10.67,-0.41,3.16
0.00022999999999999976,0.14,0.26,0.97,-10.85,-6.14,0.84
0.0002333333333333331,0.18,0.25,0.97,-10.12,-9.76,0.76
0.0002366666666666664,0.2,0.26,0.93,-7.47,-9.4,1.34
0.00023999999999999974,0.21,0.25,0.96,-7.28,-1.63,1.11
0.00024333333333333306,0.23,0.26,0.93,-6.96,2.96,0.95
0.0002466666666666664,0.2,0.26,0.96,-5.63,1.53,1.01
0.00024999999999999973,0.19,0.27,0.99,-7.01,-1.22,0.99
0.00025333333333333306,0.19,0.28,1.01,-8.09,-2.93,1.34
0.0002566666666666664,0.22,0.26,1.0,-9.59,-2.47,2.72
0.0002599999999999997,0.25,0.27,0.96,-7.73,3.98,2.85
0.00026333333333333303,0.25,0.26,0.95,-6.76,6.27,4.5
0.00026666666666666635,0.22,0.25,0.96,-5.45,2.47,4.29
0.0002699999999999997,0.17,0.25,0.99,-4.75,-1.98,5.91
0.000273333333333333,0.18,0.25,0.98,-4.34,-5.28,5.68
0.0002766666666666663,0.21,0.25,0.96,-3.39,-5.47,5.88
0.00027999999999999965,0.23,0.23,0.96,-3.39,-4.15,7.13
0.000283333333333333,0.24,0.23,0.95,-3.71,-0.76,6.35
0.0002866666666666663,0.21,0.24,1.0,-7.74,-0.72,6.79
0.0002899999999999996,0.18,0.23,0.98,-7.88,-3.39,7.33
0.00029333333333333295,0.21,0.22,0.94,-5.28,-2.7,8.0
0.00029666666666666627,0.21,0.2,0.93,-1.54,-3.63,9.25
0.0002999999999999996,0.2,0.21,0.93,2.08,-5.5,8.99
0.0003033333333333329,0.2,0.2,0.92,9.02,-9.34,10.99
0.00030666666666666624,0.23,0.22,0.92,9.15,-5.37,8.52
0.00030999999999999957,0.24,0.21,0.91,12.6,1.66,8.03
0.0003133333333333329,0.2,0.21,0.97,13.62,-2.92,10.08
0.0003166666666666662,0.19,0.22,0.99,10.23,-2.56,8.98
0.00031999999999999954,0.2,0.24,0.99,6.24,-0.11,8.66
0.00032333333333333286,0.26,0.25,0.98,2.09,4.6,9.1
0.0003266666666666662,0.22,0.23,0.98,1.44,5.11,9.1
0.0003299999999999995,0.19,0.22,0.96,1.5,5.92,7.83
0.00033333333333333283,0.19,0.22,0.96,2.09,5.13,5.94
0.00033666666666666616,0.17,0.23,0.99,0.49,3.6,3.95
0.0003399999999999995,0.17,0.23,1.0,0.47,3.92,1.37
0.0003433333333333328,0.12,0.36,1.07,-1.15,-4.34,4.32
0.00034666666666666613,0.22,0.26,1.03,-4.61,-7.5,7.13
0.00034999999999999945,0.21,0.25,0.99,-5.91,-6.53,4.69
0.0003533333333333328,0.22,0.24,0.98,-5.51,-5.37,2.89
0.0003566666666666661,0.21,0.23,0.96,-4.73,-3.5,2.58
0.0003599999999999994,0.23,0.23,0.95,-4.99,0.18,0.5
0.00036333333333333275,0.2,0.23,1.0,-4.29,-5.39,2.98
0.0003666666666666661,0.2,0.22,0.95,-3.6,-10.17,3.73
0.0003699999999999994,0.2,0.23,0.98,-5.74,-10.9,3.66
0.0003733333333333327,0.21,0.22,0.99,-7.25,-14.02,-2.0
0.00037666666666666605,0.22,0.25,0.95,-6.46,-9.98,1.13
0.00037999999999999937,0.24,0.21,0.93,-6.99,-6.02,1.24
0.0003833333333333327,0.23,0.21,0.96,-6.27,-3.33,-0.11
0.000386666666666666,0.24,0.2,0.94,-7.98,0.95,-1.37
0.00038999999999999934,0.24,0.21,0.94,-7.48,1.82,-1.47
0.00039333333333333267,0.21,0.21,0.97,-6.09,-1.95,-0.27
0.000396666666666666,0.21,0.21,0.99,-6.46,-6.14,0.92
0.0003999999999999993,0.24,0.21,0.98,-7.16,-4.67,-1.08
0.00040333333333333264,0.22,0.19,0.94,-6.72,-3.86,-2.87
0.00040666666666666596,0.21,0.2,0.98,-7.91,-6.32,-2.93
0.0004099999999999993,0.24,0.19,0.95,-7.39,-5.4,-2.38
0.0004133333333333326,0.27,0.19,0.93,-5.08,3.15,-2.76
0.00041666666666666593,0.24,0.19,0.98,-5.01,2.29,-2.4
0.00041999999999999926,0.22,0.19,0.97,-4.76,-0.82,-2.26
0.0004233333333333326,0.23,0.19,0.95,-3.13,-3.37,-0.93
0.0004266666666666659,0.22,0.16,0.97,-0.81,-4.67,-0.58
0.00042999999999999923,0.23,0.18,0.97,0.5,-6.93,0.7
0.00043333333333333255,0.21,0.17,0.97,2.7,-13.74,-0.82
0.0004366666666666659,0.24,0.18,0.95,3.33,-13.02,4.11
0.0004399999999999992,0.28,0.2,0.94,4.46,-8.99,4.84
0.0004433333333333325,0.26,0.19,0.95,2.67,-3.6,2.52
0.00044666666666666585,0.27,0.21,0.98,-0.93,6.12,-1.98
0.0004499999999999992,0.24,0.21,1.0,-5.22,8.26,-5.33
0.0004533333333333325,0.21,0.22,1.02,-6.46,3.57,-6.29
0.0004566666666666658,0.24,0.23,1.0,-4.87,-2.55,-4.29
0.00045999999999999915,0.24,0.21,0.98,-3.24,-5.89,-3.24
0.00046333333333333247,0.28,0.21,0.97,-2.7,-5.33,-3.33
0.0004666666666666658,0.26,0.22,0.99,-1.22,-8.12,-1.34
0.0004699999999999991,0.25,0.21,0.99,-0.55,-5.45,0.52
0.00047333333333333244,0.24,0.23,1.02,-4.29,-6.27,-0.37
0.00047666666666666577,0.19,0.21,1.04,-8.02,-10.24,-4.53
