time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.04,-0.02,0.96,1.05,-0.52,-23.25
3.3333333333333333e-06,0.05,-0.01,1.06,-12.49,-9.53,-27.48
6.666666666666667e-06,0.13,0.07,1.09,-28.95,-19.66,-27.79
9.999999999999999e-06,0.22,0.09,0.98,-30.12,-24.66,-21.3
1.3333333333333333e-05,0.25,0.07,0.92,-29.16,-20.47,-16.11
1.6666666666666667e-05,0.25,0.04,0.9,-24.26,-13.3,-12.55
2e-05,0.27,0.04,0.9,-17.97,-7.71,-8.95
2.3333333333333336e-05,0.27,0.02,0.91,-14.61,-2.99,-4.31
2.666666666666667e-05,0.27,0.03,0.9,-13.16,-3.02,-4.58
3.0000000000000004e-05,0.26,0.02,0.86,-0.03,2.85,5.15
3.3333333333333335e-05,0.23,-0.0,0.9,4.34,5.13,9.08
3.6666666666666666e-05,0.16,-0.03,0.99,1.44,-2.4,9.97
3.9999999999999996e-05,0.11,-0.05,1.05,-5.36,-4.9,6.17
4.333333333333333e-05,0.13,-0.04,1.02,-13.66,-8.61,2.52
4.666666666666666e-05,0.18,-0.0,0.96,-10.66,-14.64,5.71
4.999999999999999e-05,0.21,0.0,0.98,-12.26,-18.98,10.63
5.333333333333332e-05,0.18,-0.0,1.05,-19.21,-22.31,11.42
5.666666666666665e-05,0.18,-0.02,1.01,-27.05,-18.23,9.08
5.999999999999998e-05,0.15,-0.04,0.93,-29.5,-11.25,5.21
6.333333333333332e-05,0.17,-0.06,0.91,-27.62,-10.67,4.17
6.666666666666666e-05,0.19,-0.08,0.89,-26.64,-6.81,4.73
7e-05,0.18,-0.1,0.89,-25.68,-4.03,4.61
7.333333333333333e-05,0.16,-0.12,0.92,-26.67,-12.12,5.36
7.666666666666667e-05,0.14,-0.12,0.95,-28.34,-22.14,4.75
8e-05,0.13,-0.13,0.89,-31.07,-18.76,-4.18
8.333333333333334e-05,0.15,-0.16,0.84,-26.69,-14.34,-3.69
8.666666666666668e-05,0.23,-0.11,0.85,-26.6,-4.66,-2.37
9.000000000000002e-05,0.23,-0.14,0.91,-25.95,-6.23,0.72
9.333333333333336e-05,0.19,-0.2,0.93,-36.18,2.23,1.73
9.66666666666667e-05,0.2,-0.14,0.95,-33.42,4.53,1.92
0.00010000000000000003,0.17,-0.16,0.9,-35.27,-2.14,0.95
0.00010333333333333337,0.17,-0.18,0.84,-34.37,-3.48,-4.35
0.00010666666666666671,0.18,-0.16,0.9,-28.18,-0.67,-2.79
0.00011000000000000004,0.17,-0.15,0.89,-26.17,6.41,-3.33
0.00011333333333333338,0.14,-0.15,0.89,-22.46,0.38,-2.34
0.00011666666666666672,0.16,-0.13,1.02,-24.89,-5.94,-7.31
0.00012000000000000006,0.22,-0.16,1.0,-20.55,-4.75,3.95
0.0001233333333333334,0.27,-0.18,0.97,-21.82,1.37,0.26
0.00012666666666666672,0.19,-0.17,0.96,-22.63,-2.14,-4.44
0.00013000000000000004,0.22,-0.23,0.8,-17.66,-3.22,-5.33
0.00013333333333333337,0.26,-0.2,0.86,-3.65,0.14,-1.68
0.0001366666666666667,0.22,-0.21,0.9,1.94,-6.82,2.49
0.00014000000000000001,0.25,-0.22,0.88,5.54,0.18,3.77
0.00014333333333333334,0.2,-0.24,0.87,7.36,6.78,1.86
0.00014666666666666666,0.18,-0.24,0.84,12.41,5.65,1.68
0.00015,0.18,-0.24,0.82,16.15,2.79,0.53
0.0001533333333333333,0.17,-0.23,0.83,19.24,1.56,-1.31
0.00015666666666666663,0.18,-0.22,0.87,18.0,1.18,-2.32
0.00015999999999999996,0.18,-0.2,0.88,17.53,0.61,-3.8
0.00016333333333333328,0.2,-0.17,0.88,20.21,2.34,-3.27
0.0001666666666666666,0.22,-0.15,0.94,19.77,0.92,-2.32
0.00016999999999999993,0.23,-0.14,0.95,18.96,3.37,-1.08
0.00017333333333333325,0.21,-0.15,0.93,20.84,6.73,-0.52
0.00017666666666666658,0.16,-0.14,1.0,18.73,1.53,-1.98
0.0001799999999999999,0.17,-0.14,0.99,19.13,3.04,-2.87
0.00018333333333333323,0.2,-0.13,0.93,22.31,7.74,-3.15
0.00018666666666666655,0.17,-0.13,0.98,23.16,4.6,-3.48
0.00018999999999999987,0.17,-0.13,1.02,19.74,1.65,-3.47
0.0001933333333333332,0.19,-0.12,0.97,20.98,4.79,-3.28
0.00019666666666666652,0.2,-0.11,0.96,23.22,5.66,-2.55
0.00019999999999999985,0.2,-0.11,0.98,23.94,6.46,-2.61
0.00020333333333333317,0.13,-0.11,1.02,22.9,3.33,-3.15
0.0002066666666666665,0.16,-0.1,1.0,19.71,5.57,-4.35
0.00020999999999999982,0.18,-0.09,1.02,18.72,6.24,-4.87
0.00021333333333333314,0.15,-0.08,1.0,19.92,5.66,-5.68
0.00021666666666666647,0.16,-0.07,1.02,19.21,4.26,-5.22
0.0002199999999999998,0.19,-0.1,1.06,9.48,7.45,-6.99
0.00022333333333333311,0.13,-0.08,1.0,17.18,-2.55,-6.24
0.00022666666666666644,0.16,-0.06,0.99,16.46,-2.99,-6.38
0.00022999999999999976,0.17,-0.06,0.99,19.68,-1.73,-6.27
0.0002333333333333331,0.17,-0.07,0.98,11.68,1.33,-9.39
0.0002366666666666664,0.16,-0.03,1.0,17.47,1.77,-8.67
0.00023999999999999974,0.2,-0.03,0.99,15.8,9.34,-6.43
0.00024333333333333306,0.16,-0.06,0.99,14.53,6.12,-8.0
0.0002466666666666664,0.13,-0.07,0.99,12.9,2.02,-10.11
0.00024999999999999973,0.17,-0.06,0.94,16.27,5.27,-11.51
0.00025333333333333306,0.17,-0.05,0.92,21.44,4.84,-11.89
0.0002566666666666664,0.2,-0.04,0.98,22.93,6.98,-7.92
0.0002599999999999997,0.18,-0.04,1.02,18.61,-1.8,-10.06
0.00026333333333333303,0.24,-0.01,1.02,13.07,4.58,-8.06
0.00026666666666666635,0.18,0.0,0.96,18.6,-0.58,-4.29
0.0002699999999999997,0.18,0.0,1.01,16.17,1.51,-2.47
0.000273333333333333,0.15,-0.01,1.01,15.69,2.47,1.44
0.0002766666666666663,0.16,-0.01,0.99,9.86,6.6,-6.82
0.00027999999999999965,0.19,0.01,0.99,9.27,15.71,-7.59
0.000283333333333333,0.22,-0.0,0.93,14.85,14.52,-5.65
0.0002866666666666663,0.16,0.02,0.96,19.33,3.95,-3.27
0.0002899999999999996,0.15,0.02,1.0,18.79,6.66,-4.15
0.00029333333333333295,0.13,0.04,1.07,12.64,7.22,-7.24
0.00029666666666666627,0.18,0.01,1.08,1.11,17.31,-15.56
0.0002999999999999996,0.14,0.01,0.99,9.45,12.2,-11.39
0.0003033333333333329,0.15,0.05,1.03,10.44,10.52,-12.26
0.00030666666666666624,0.17,0.07,1.06,13.4,7.6,-14.67
0.00030999999999999957,0.18,0.04,1.03,17.37,1.05,-8.87
0.0003133333333333329,0.18,0.05,1.03,13.1,3.47,-9.45
0.0003166666666666662,0.14,0.06,1.08,14.72,-3.73,-3.45
0.00031999999999999954,0.16,-0.01,1.04,6.96,-0.78,-9.15
0.00032333333333333286,0.17,0.07,1.02,9.76,3.98,-9.22
0.0003266666666666662,0.18,0.05,1.07,4.24,3.77,-9.71
0.0003299999999999995,0.11,0.07,1.11,3.97,-9.13,-6.99
0.00033333333333333283,0.22,0.07,1.04,4.63,-8.67,-5.18
0.00033666666666666616,0.2,0.08,0.98,7.83,-6.24,-5.85
0.0003399999999999995,0.24,0.07,1.01,9.6,2.81,-4.11
0.0003433333333333328,0.1,0.22,1.17,8.24,-3.82,-5.83
0.00034666666666666613,0.17,0.1,1.03,13.82,-7.37,-4.35
0.00034999999999999945,0.16,0.09,1.02,14.72,-6.84,-2.53
0.0003533333333333328,0.15,0.08,1.02,14.82,-19.8,-5.34
0.0003566666666666661,0.21,0.08,1.07,13.19,-20.15,-5.79
0.0003599999999999994,0.26,0.14,1.11,8.5,-14.09,-1.16
0.00036333333333333275,0.24,0.14,1.09,2.21,-5.18,-0.44
0.0003666666666666661,0.19,0.14,1.15,-0.64,-8.12,-0.9
0.0003699999999999994,0.19,0.11,1.16,-5.16,-4.82,-2.03
0.0003733333333333327,0.21,0.1,1.08,-12.38,1.07,-2.03
0.00037666666666666605,0.17,0.12,1.05,-10.47,3.24,-3.48
0.00037999999999999937,0.19,0.07,1.02,-10.26,6.18,-1.04
0.0003833333333333327,0.07,0.14,1.23,-14.67,0.87,0.87
0.000386666666666666,0.17,0.05,1.09,-14.06,-1.48,1.66
0.00038999999999999934,0.12,0.05,1.0,-11.24,3.82,-0.31
0.00039333333333333267,0.11,0.05,0.95,-14.49,3.98,-3.22
0.000396666666666666,0.16,0.05,0.97,-5.01,-3.13,-1.02
0.0003999999999999993,0.19,0.04,0.98,-5.74,8.61,1.62
0.00040333333333333264,0.14,0.04,0.98,-3.47,2.11,3.56
0.00040666666666666596,0.16,0.05,0.93,-2.6,2.96,0.99
0.0004099999999999993,0.22,0.03,0.93,-0.6,10.02,2.11
0.0004133333333333326,0.13,0.06,0.99,2.47,-2.79,2.0
0.00041666666666666593,0.14,0.04,0.97,3.76,-0.17,1.48
0.00041999999999999926,0.16,0.04,0.96,4.6,3.89,1.45
0.0004233333333333326,0.18,0.05,0.95,6.55,9.01,2.46
0.0004266666666666659,0.16,0.05,0.95,8.82,7.16,3.65
0.00042999999999999923,0.14,0.04,1.0,9.6,1.59,4.23
0.00043333333333333255,0.13,0.04,1.0,11.6,1.44,3.6
0.0004366666666666659,0.12,0.06,1.01,10.12,2.58,1.45
0.0004399999999999992,0.13,0.07,1.08,4.27,3.21,-0.06
0.0004433333333333325,0.16,0.08,1.03,4.73,9.1,-0.95
0.00044666666666666585,0.15,0.07,1.01,3.45,12.75,-1.97
0.0004499999999999992,0.15,0.06,1.02,3.01,9.47,-0.63
0.0004533333333333325,0.16,0.06,0.99,6.17,5.98,1.37
0.0004566666666666658,0.13,0.06,1.02,6.93,-0.32,2.12
0.00045999999999999915,0.15,0.06,1.01,6.34,1.08,2.2
0.00046333333333333247,0.17,0.07,1.0,7.22,8.35,1.8
0.0004666666666666658,0.14,0.07,1.01,6.96,9.85,1.3
0.0004699999999999991,0.12,0.07,1.09,1.89,4.64,1.04
0.00047333333333333244,0.15,0.08,1.02,1.8,8.14,1.86
0.00047666666666666577,0.12,0.06,1.0,3.85,7.3,-1.24
0.0004799999999999991,0.07,0.06,1.02,5.62,-2.17,1.51
0.0004833333333333324,0.09,0.06,1.03,6.52,-5.11,0.11
0.00048666666666666574,0.13,0.07,0.99,6.98,-0.95,-0.6
